PUNTO,ESTE,NORTE,h
820,376751.6394,8301370.678,3836
821,377251.6394,8301370.678,3833
822,377751.6394,8301370.678,3836
823,378251.6394,8301370.678,3835
824,378751.6394,8301370.678,3834
825,379251.6394,8301370.678,3833
826,379751.6394,8301370.678,3834
827,380251.6394,8301370.678,3832
828,380751.6394,8301370.678,3835
829,381251.6394,8301370.678,3834
830,381751.6394,8301370.678,3834
831,382251.6394,8301370.678,3834
832,382751.6394,8301370.678,3832
833,383251.6394,8301370.678,3833
834,383751.6394,8301370.678,3834
835,384251.6394,8301370.678,3833
836,384751.6394,8301370.678,3829
837,385251.6394,8301370.678,3830
838,385751.6394,8301370.678,3832
839,386251.6394,8301370.678,3832
840,386751.6394,8301370.678,3830
841,387251.6394,8301370.678,3833
842,387751.6394,8301370.678,3838
843,388251.6394,8301370.678,3831
844,388751.6394,8301370.678,3830
845,389251.6394,8301370.678,3830
846,389751.6394,8301370.678,3829
847,390251.6394,8301370.678,3827
848,390751.6394,8301370.678,3829
849,391251.6394,8301370.678,3865
850,391751.6394,8301370.678,3875
851,392251.6394,8301370.678,3877
852,392751.6394,8301370.678,3909
853,393251.6394,8301370.678,3941
854,393751.6394,8301370.678,4008
855,394251.6394,8301370.678,4037
856,394751.6394,8301370.678,3949
857,395251.6394,8301370.678,3940
858,395751.6394,8301370.678,3875
859,396251.6394,8301370.678,3839
860,396751.6394,8301370.678,3831
861,397251.6394,8301370.678,3823
862,397751.6394,8301370.678,3818
863,398251.6394,8301370.678,3820
864,398751.6394,8301370.678,3820
865,399251.6394,8301370.678,3820
866,399751.6394,8301370.678,3817
867,400251.6394,8301370.678,3817
868,400751.6394,8301370.678,3815
869,401251.6394,8301370.678,3818
870,362251.6394,8300870.678,4240
871,362751.6394,8300870.678,4195
872,363251.6394,8300870.678,4218
873,363751.6394,8300870.678,4053
874,364251.6394,8300870.678,4004
875,364751.6394,8300870.678,3942
876,365251.6394,8300870.678,3980
877,365751.6394,8300870.678,4097
878,366251.6394,8300870.678,4149
879,366751.6394,8300870.678,4079
880,367251.6394,8300870.678,3970
881,367751.6394,8300870.678,3860
882,368251.6394,8300870.678,3881
883,368751.6394,8300870.678,3988
884,369251.6394,8300870.678,4087
885,369751.6394,8300870.678,4286
886,370251.6394,8300870.678,4328
887,370751.6394,8300870.678,4365
888,371251.6394,8300870.678,4209
889,371751.6394,8300870.678,4216
890,372251.6394,8300870.678,4120
891,372751.6394,8300870.678,3961
892,373251.6394,8300870.678,3861
893,373751.6394,8300870.678,3848
894,374251.6394,8300870.678,3837
895,374751.6394,8300870.678,3839
896,375251.6394,8300870.678,3836
897,375751.6394,8300870.678,3837
898,376251.6394,8300870.678,3837
899,376751.6394,8300870.678,3836
900,377251.6394,8300870.678,3838
901,377751.6394,8300870.678,3837
902,378251.6394,8300870.678,3834
903,378751.6394,8300870.678,3836
904,379251.6394,8300870.678,3834
905,379751.6394,8300870.678,3835
906,380251.6394,8300870.678,3831
907,380751.6394,8300870.678,3833
908,381251.6394,8300870.678,3834
909,381751.6394,8300870.678,3832
910,382251.6394,8300870.678,3832
911,382751.6394,8300870.678,3833
912,383251.6394,8300870.678,3835
913,383751.6394,8300870.678,3832
914,384251.6394,8300870.678,3830
915,384751.6394,8300870.678,3831
916,385251.6394,8300870.678,3831
917,385751.6394,8300870.678,3830
918,386251.6394,8300870.678,3831
919,386751.6394,8300870.678,3830
920,387251.6394,8300870.678,3838
921,387751.6394,8300870.678,3839
922,388251.6394,8300870.678,3834
923,388751.6394,8300870.678,3827
924,389251.6394,8300870.678,3829
925,389751.6394,8300870.678,3830
926,390251.6394,8300870.678,3831
927,390751.6394,8300870.678,3833
928,391251.6394,8300870.678,3881
929,391751.6394,8300870.678,3864
930,392251.6394,8300870.678,3859
931,392751.6394,8300870.678,3893
932,393251.6394,8300870.678,3910
933,393751.6394,8300870.678,3971
934,394251.6394,8300870.678,4027
935,394751.6394,8300870.678,4001
936,395251.6394,8300870.678,4067
937,395751.6394,8300870.678,3999
938,396251.6394,8300870.678,3868
939,396751.6394,8300870.678,3844
940,397251.6394,8300870.678,3824
941,397751.6394,8300870.678,3823
942,398251.6394,8300870.678,3818
943,398751.6394,8300870.678,3819
944,399251.6394,8300870.678,3818
945,399751.6394,8300870.678,3819
946,400251.6394,8300870.678,3819
947,400751.6394,8300870.678,3816
948,401251.6394,8300870.678,3817
949,362251.6394,8300370.678,4230
950,362751.6394,8300370.678,4166
951,363251.6394,8300370.678,4248
952,363751.6394,8300370.678,4229
953,364251.6394,8300370.678,4033
954,364751.6394,8300370.678,4006
955,365251.6394,8300370.678,3944
956,365751.6394,8300370.678,3912
957,366251.6394,8300370.678,4017
958,366751.6394,8300370.678,4151
959,367251.6394,8300370.678,4014
960,367751.6394,8300370.678,3864
961,368251.6394,8300370.678,3851
962,368751.6394,8300370.678,3926
963,369251.6394,8300370.678,3983
964,369751.6394,8300370.678,4077
965,370251.6394,8300370.678,4234
966,370751.6394,8300370.678,4302
967,371251.6394,8300370.678,4218
968,371751.6394,8300370.678,4172
969,372251.6394,8300370.678,4147
970,372751.6394,8300370.678,4176
971,373251.6394,8300370.678,3960
972,373751.6394,8300370.678,3973
973,374251.6394,8300370.678,3862
974,374751.6394,8300370.678,3836
975,375251.6394,8300370.678,3838
976,375751.6394,8300370.678,3840
977,376251.6394,8300370.678,3838
978,376751.6394,8300370.678,3852
979,377251.6394,8300370.678,3834
980,377751.6394,8300370.678,3836
981,378251.6394,8300370.678,3836
982,378751.6394,8300370.678,3833
983,379251.6394,8300370.678,3837
984,379751.6394,8300370.678,3834
985,380251.6394,8300370.678,3831
986,380751.6394,8300370.678,3833
987,381251.6394,8300370.678,3834
988,381751.6394,8300370.678,3833
989,382251.6394,8300370.678,3834
990,382751.6394,8300370.678,3831
991,383251.6394,8300370.678,3834
992,383751.6394,8300370.678,3834
993,384251.6394,8300370.678,3834
994,384751.6394,8300370.678,3831
995,385251.6394,8300370.678,3834
996,385751.6394,8300370.678,3829
997,386251.6394,8300370.678,3828
998,386751.6394,8300370.678,3832
999,387251.6394,8300370.678,3862
1000,387751.6394,8300370.678,3862
1001,388251.6394,8300370.678,3832
1002,388751.6394,8300370.678,3832
1003,389251.6394,8300370.678,3831
1004,389751.6394,8300370.678,3830
1005,390251.6394,8300370.678,3830
1006,390751.6394,8300370.678,3834
1007,391251.6394,8300370.678,3850
1008,391751.6394,8300370.678,3846
1009,392251.6394,8300370.678,3854
1010,392751.6394,8300370.678,3869
1011,393251.6394,8300370.678,3905
1012,393751.6394,8300370.678,4006
1013,394251.6394,8300370.678,4098
1014,394751.6394,8300370.678,4062
1015,395251.6394,8300370.678,4019
1016,395751.6394,8300370.678,3988
1017,396251.6394,8300370.678,3861
1018,396751.6394,8300370.678,3839
1019,397251.6394,8300370.678,3832
1020,397751.6394,8300370.678,3816
1021,398251.6394,8300370.678,3820
1022,398751.6394,8300370.678,3818
1023,399251.6394,8300370.678,3816
1024,399751.6394,8300370.678,3817
1025,400251.6394,8300370.678,3815
1026,400751.6394,8300370.678,3820
1027,401251.6394,8300370.678,3813
1028,362251.6394,8299870.678,4170
1029,362751.6394,8299870.678,4155
1030,363251.6394,8299870.678,4224
1031,363751.6394,8299870.678,4215
1032,364251.6394,8299870.678,4188
1033,364751.6394,8299870.678,4072
1034,365251.6394,8299870.678,4035
1035,365751.6394,8299870.678,3950
1036,366251.6394,8299870.678,3889
1037,366751.6394,8299870.678,4061
1038,367251.6394,8299870.678,4065
1039,367751.6394,8299870.678,3879
1040,368251.6394,8299870.678,3841
1041,368751.6394,8299870.678,3855
1042,369251.6394,8299870.678,3946
1043,369751.6394,8299870.678,4079
1044,370251.6394,8299870.678,4136
1045,370751.6394,8299870.678,4131
1046,371251.6394,8299870.678,4096
1047,371751.6394,8299870.678,4192
1048,372251.6394,8299870.678,4062
1049,372751.6394,8299870.678,4212
1050,373251.6394,8299870.678,4096
1051,373751.6394,8299870.678,4046
1052,374251.6394,8299870.678,3885
1053,374751.6394,8299870.678,3839
1054,375251.6394,8299870.678,3840
1055,375751.6394,8299870.678,3840
1056,376251.6394,8299870.678,3856
1057,376751.6394,8299870.678,3839
1058,377251.6394,8299870.678,3834
1059,377751.6394,8299870.678,3834
1060,378251.6394,8299870.678,3834
1061,378751.6394,8299870.678,3836
1062,379251.6394,8299870.678,3835
1063,379751.6394,8299870.678,3832
1064,380251.6394,8299870.678,3833
1065,380751.6394,8299870.678,3834
1066,381251.6394,8299870.678,3836
1067,381751.6394,8299870.678,3833
1068,382251.6394,8299870.678,3831
1069,382751.6394,8299870.678,3832
1070,383251.6394,8299870.678,3832
1071,383751.6394,8299870.678,3833
1072,384251.6394,8299870.678,3835
1073,384751.6394,8299870.678,3830
1074,385251.6394,8299870.678,3831
1075,385751.6394,8299870.678,3829
1076,386251.6394,8299870.678,3832
1077,386751.6394,8299870.678,3829
1078,387251.6394,8299870.678,3831
1079,387751.6394,8299870.678,3852
1080,388251.6394,8299870.678,3893
1081,388751.6394,8299870.678,3848
1082,389251.6394,8299870.678,3831
1083,389751.6394,8299870.678,3830
1084,390251.6394,8299870.678,3833
1085,390751.6394,8299870.678,3834
1086,391251.6394,8299870.678,3839
1087,391751.6394,8299870.678,3841
1088,392251.6394,8299870.678,3853
1089,392751.6394,8299870.678,3860
1090,393251.6394,8299870.678,3907
1091,393751.6394,8299870.678,3993
1092,394251.6394,8299870.678,4023
1093,394751.6394,8299870.678,4117
1094,395251.6394,8299870.678,4036
1095,395751.6394,8299870.678,3978
1096,396251.6394,8299870.678,3890
1097,396751.6394,8299870.678,3982
1098,397251.6394,8299870.678,3863
1099,397751.6394,8299870.678,3819
1100,398251.6394,8299870.678,3818
1101,398751.6394,8299870.678,3818
1102,399251.6394,8299870.678,3817
1103,399751.6394,8299870.678,3819
1104,400251.6394,8299870.678,3816
1105,400751.6394,8299870.678,3814
1106,401251.6394,8299870.678,3813
1107,362251.6394,8299370.678,4160
1108,362751.6394,8299370.678,4084
1109,363251.6394,8299370.678,4164
1110,363751.6394,8299370.678,4132
1111,364251.6394,8299370.678,4263
1112,364751.6394,8299370.678,4092
1113,365251.6394,8299370.678,4067
1114,365751.6394,8299370.678,3920
1115,366251.6394,8299370.678,3867
1116,366751.6394,8299370.678,4003
1117,367251.6394,8299370.678,4107
1118,367751.6394,8299370.678,3885
1119,368251.6394,8299370.678,3835
1120,368751.6394,8299370.678,3836
1121,369251.6394,8299370.678,3890
1122,369751.6394,8299370.678,3989
1123,370251.6394,8299370.678,4142
1124,370751.6394,8299370.678,4131
1125,371251.6394,8299370.678,4044
1126,371751.6394,8299370.678,4044
1127,372251.6394,8299370.678,4148
1128,372751.6394,8299370.678,4051
1129,373251.6394,8299370.678,4199
1130,373751.6394,8299370.678,4118
1131,374251.6394,8299370.678,3946
1132,374751.6394,8299370.678,3841
1133,375251.6394,8299370.678,3838
1134,375751.6394,8299370.678,3838
1135,376251.6394,8299370.678,3837
1136,376751.6394,8299370.678,3837
1137,377251.6394,8299370.678,3836
1138,377751.6394,8299370.678,3833
1139,378251.6394,8299370.678,3835
1140,378751.6394,8299370.678,3834
1141,379251.6394,8299370.678,3834
1142,379751.6394,8299370.678,3833
1143,380251.6394,8299370.678,3837
1144,380751.6394,8299370.678,3832
1145,381251.6394,8299370.678,3831
1146,381751.6394,8299370.678,3834
1147,382251.6394,8299370.678,3832
1148,382751.6394,8299370.678,3832
1149,383251.6394,8299370.678,3828
1150,383751.6394,8299370.678,3832
1151,384251.6394,8299370.678,3833
1152,384751.6394,8299370.678,3831
1153,385251.6394,8299370.678,3831
1154,385751.6394,8299370.678,3830
1155,386251.6394,8299370.678,3829
1156,386751.6394,8299370.678,3828
1157,387251.6394,8299370.678,3827
1158,387751.6394,8299370.678,3834
1159,388251.6394,8299370.678,3850
1160,388751.6394,8299370.678,3882
1161,389251.6394,8299370.678,3845
1162,389751.6394,8299370.678,3832
1163,390251.6394,8299370.678,3833
1164,390751.6394,8299370.678,3834
1165,391251.6394,8299370.678,3836
1166,391751.6394,8299370.678,3838
1167,392251.6394,8299370.678,3854
1168,392751.6394,8299370.678,3864
1169,393251.6394,8299370.678,3887
1170,393751.6394,8299370.678,3922
1171,394251.6394,8299370.678,4008
1172,394751.6394,8299370.678,4072
1173,395251.6394,8299370.678,4098
1174,395751.6394,8299370.678,3943
1175,396251.6394,8299370.678,3966
1176,396751.6394,8299370.678,3920
1177,397251.6394,8299370.678,3905
1178,397751.6394,8299370.678,3827
1179,398251.6394,8299370.678,3821
1180,398751.6394,8299370.678,3820
1181,399251.6394,8299370.678,3820
1182,399751.6394,8299370.678,3817
1183,400251.6394,8299370.678,3813
1184,400751.6394,8299370.678,3817
1185,401251.6394,8299370.678,3815
1186,362251.6394,8298870.678,3953
1187,362751.6394,8298870.678,3942
1188,363251.6394,8298870.678,4017
1189,363751.6394,8298870.678,4227
1190,364251.6394,8298870.678,4124
1191,364751.6394,8298870.678,4024
1192,365251.6394,8298870.678,3942
1193,365751.6394,8298870.678,3853
1194,366251.6394,8298870.678,3893
1195,366751.6394,8298870.678,4004
1196,367251.6394,8298870.678,4112
1197,367751.6394,8298870.678,3957
1198,368251.6394,8298870.678,3834
1199,368751.6394,8298870.678,3836
1200,369251.6394,8298870.678,3941
1201,369751.6394,8298870.678,3990
1202,370251.6394,8298870.678,4028
1203,370751.6394,8298870.678,4006
1204,371251.6394,8298870.678,3996
1205,371751.6394,8298870.678,4004
1206,372251.6394,8298870.678,3962
1207,372751.6394,8298870.678,4005
1208,373251.6394,8298870.678,4039
1209,373751.6394,8298870.678,4126
1210,374251.6394,8298870.678,4072
1211,374751.6394,8298870.678,3889
1212,375251.6394,8298870.678,3839
1213,375751.6394,8298870.678,3842
1214,376251.6394,8298870.678,3836
1215,376751.6394,8298870.678,3837
1216,377251.6394,8298870.678,3836
1217,377751.6394,8298870.678,3836
1218,378251.6394,8298870.678,3834
1219,378751.6394,8298870.678,3834
1220,379251.6394,8298870.678,3835
1221,379751.6394,8298870.678,3837
1222,380251.6394,8298870.678,3833
1223,380751.6394,8298870.678,3835
1224,381251.6394,8298870.678,3835
1225,381751.6394,8298870.678,3835
1226,382251.6394,8298870.678,3830
1227,382751.6394,8298870.678,3835
1228,383251.6394,8298870.678,3831
1229,383751.6394,8298870.678,3833
1230,384251.6394,8298870.678,3829
1231,384751.6394,8298870.678,3831
1232,385251.6394,8298870.678,3831
1233,385751.6394,8298870.678,3829
1234,386251.6394,8298870.678,3830
1235,386751.6394,8298870.678,3830
1236,387251.6394,8298870.678,3830
1237,387751.6394,8298870.678,3831
1238,388251.6394,8298870.678,3829
1239,388751.6394,8298870.678,3876
1240,389251.6394,8298870.678,3917
1241,389751.6394,8298870.678,3858
1242,390251.6394,8298870.678,3830
1243,390751.6394,8298870.678,3833
1244,391251.6394,8298870.678,3834
1245,391751.6394,8298870.678,3837
1246,392251.6394,8298870.678,3853
1247,392751.6394,8298870.678,3949
1248,393251.6394,8298870.678,3930
1249,393751.6394,8298870.678,3916
1250,394251.6394,8298870.678,3954
1251,394751.6394,8298870.678,4003
1252,395251.6394,8298870.678,4068
1253,395751.6394,8298870.678,3997
1254,396251.6394,8298870.678,3896
1255,396751.6394,8298870.678,3884
1256,397251.6394,8298870.678,3846
1257,397751.6394,8298870.678,3830
1258,398251.6394,8298870.678,3826
1259,398751.6394,8298870.678,3821
1260,399251.6394,8298870.678,3819
1261,399751.6394,8298870.678,3818
1262,400251.6394,8298870.678,3815
1263,400751.6394,8298870.678,3816
1264,401251.6394,8298870.678,3817
1265,362251.6394,8298370.678,3877
1266,362751.6394,8298370.678,3858
1267,363251.6394,8298370.678,3949
1268,363751.6394,8298370.678,4083
1269,364251.6394,8298370.678,3971
1270,364751.6394,8298370.678,3919
1271,365251.6394,8298370.678,3849
1272,365751.6394,8298370.678,3849
1273,366251.6394,8298370.678,3891
1274,366751.6394,8298370.678,4033
1275,367251.6394,8298370.678,4166
1276,367751.6394,8298370.678,3930
1277,368251.6394,8298370.678,3833
1278,368751.6394,8298370.678,3830
1279,369251.6394,8298370.678,3920
1280,369751.6394,8298370.678,3911
1281,370251.6394,8298370.678,3921
1282,370751.6394,8298370.678,3968
1283,371251.6394,8298370.678,4038
1284,371751.6394,8298370.678,4061
1285,372251.6394,8298370.678,4127
1286,372751.6394,8298370.678,3966
1287,373251.6394,8298370.678,3941
1288,373751.6394,8298370.678,3877
1289,374251.6394,8298370.678,3863
1290,374751.6394,8298370.678,3843
1291,375251.6394,8298370.678,3837
1292,375751.6394,8298370.678,3840
1293,376251.6394,8298370.678,3843
1294,376751.6394,8298370.678,3836
1295,377251.6394,8298370.678,3835
1296,377751.6394,8298370.678,3836
1297,378251.6394,8298370.678,3833
1298,378751.6394,8298370.678,3837
1299,379251.6394,8298370.678,3833
1300,379751.6394,8298370.678,3833
1301,380251.6394,8298370.678,3834
1302,380751.6394,8298370.678,3835
1303,381251.6394,8298370.678,3835
1304,381751.6394,8298370.678,3833
1305,382251.6394,8298370.678,3834
1306,382751.6394,8298370.678,3832
1307,383251.6394,8298370.678,3832
1308,383751.6394,8298370.678,3830
1309,384251.6394,8298370.678,3832
1310,384751.6394,8298370.678,3831
1311,385251.6394,8298370.678,3830
1312,385751.6394,8298370.678,3829
1313,386251.6394,8298370.678,3828
1314,386751.6394,8298370.678,3827
1315,387251.6394,8298370.678,3823
1316,387751.6394,8298370.678,3828
1317,388251.6394,8298370.678,3830
1318,388751.6394,8298370.678,3867
1319,389251.6394,8298370.678,3918
1320,389751.6394,8298370.678,3846
1321,390251.6394,8298370.678,3830
1322,390751.6394,8298370.678,3831
1323,391251.6394,8298370.678,3835
1324,391751.6394,8298370.678,3837
1325,392251.6394,8298370.678,3853
1326,392751.6394,8298370.678,3904
1327,393251.6394,8298370.678,3967
1328,393751.6394,8298370.678,3974
1329,394251.6394,8298370.678,4007
1330,394751.6394,8298370.678,4015
1331,395251.6394,8298370.678,4086
1332,395751.6394,8298370.678,4024
1333,396251.6394,8298370.678,3931
1334,396751.6394,8298370.678,3891
1335,397251.6394,8298370.678,3897
1336,397751.6394,8298370.678,3842
1337,398251.6394,8298370.678,3822
1338,398751.6394,8298370.678,3819
1339,399251.6394,8298370.678,3819
1340,399751.6394,8298370.678,3814
1341,400251.6394,8298370.678,3815
1342,400751.6394,8298370.678,3814
1343,401251.6394,8298370.678,3813
1344,362251.6394,8297870.678,3864
1345,362751.6394,8297870.678,3847
1346,363251.6394,8297870.678,3877
1347,363751.6394,8297870.678,3989
1348,364251.6394,8297870.678,3873
1349,364751.6394,8297870.678,3851
1350,365251.6394,8297870.678,3908
1351,365751.6394,8297870.678,3844
1352,366251.6394,8297870.678,3898
1353,366751.6394,8297870.678,4051
1354,367251.6394,8297870.678,4151
1355,367751.6394,8297870.678,3942
1356,368251.6394,8297870.678,3832
